"","mean","lower_bound","upper_bound","left_tail_percentage"
"conf.int",9.93,4.788804673523,15.071195326477,0.5183
"conf.int",9.50666666666667,3.90486564067783,15.1084676926555,0.5183
"conf.int",16.43,8.96244723982986,23.8975527601701,0.5183
"conf.int",14.5766666666667,8.75485059923728,20.3984827340961,0.5183
"conf.int",13.0266666666667,7.49420992427549,18.5591234090578,0.5183
"conf.int",13.6633333333333,7.84991167479243,19.4767549918742,0.5183
"conf.int",11.2833333333333,6.70462201469291,15.8620446519738,0.5183
"conf.int",10.9166666666667,6.26599005893278,15.5673432744005,0.5183
"conf.int",9.09333333333333,5.34823059965805,12.8384360670086,0.5183
"conf.int",11.83,6.59145263494134,17.0685473650587,0.5183
"conf.int",17.2066666666667,6.8265226310513,27.586810702282,0.5183
"conf.int",11.4333333333333,6.6854226910201,16.1812439756466,0.5183
"conf.int",13.1966666666667,7.81397308842404,18.5793602449093,0.5183
"conf.int",13.9466666666667,8.59667870647423,19.2966546268591,0.5183
"conf.int",13.7466666666667,7.60992262072095,19.8834107126124,0.5183
"conf.int",7.31666666666667,3.65558155726662,10.9777517760667,0.5183
"conf.int",10.86,5.93158709147116,15.7884129085288,0.5183
"conf.int",9.54333333333333,4.95985548915984,14.1268111775068,0.5183
"conf.int",13.3666666666667,8.04404744580088,18.6892858875325,0.5183
"conf.int",16.4866666666667,7.79385467767708,25.1794786556563,0.5183
"conf.int",12.61,7.61351973502249,17.6064802649775,0.5183
"conf.int",8.18666666666667,4.20433216595382,12.1690011673795,0.5183
"conf.int",15.3533333333333,7.37837600651555,23.3282906601511,0.5183
"conf.int",9.22333333333333,4.67988642871896,13.7667802379477,0.5183
"conf.int",12.62,7.21468954221325,18.0253104577867,0.5183
"conf.int",11.41,6.53489964550827,16.2851003544917,0.5183
"conf.int",10.6533333333333,5.70118532804514,15.6054813386215,0.5183
"conf.int",10.1066666666667,5.52283018599215,14.6905031473412,0.5183
"conf.int",12.7366666666667,7.13321187201076,18.3401214613226,0.5183
"conf.int",8.66,4.35315445602495,12.9668455439751,0.5183
"conf.int",8.95666666666667,5.41334255966004,12.4999907736733,0.5183
"conf.int",19.3,10.4008910796726,28.1991089203275,0.5183
"conf.int",9.91,5.2328496139289,14.5871503860711,0.5183
