"","mean","lower_bound","upper_bound","left_tail_percentage"
"conf.int",12.7516666666667,8.10780231756482,17.3955310157685,0.5174
"conf.int",13.9116666666667,9.90598790423262,17.9173454291007,0.5174
"conf.int",12.4983333333333,8.80761955126866,16.189047115398,0.5174
"conf.int",10.1533333333333,7.16040801475839,13.1462586519083,0.5174
"conf.int",14.4,8.58158547824078,20.2184145217592,0.5174
"conf.int",12.165,8.64462972502211,15.6853702749779,0.5174
"conf.int",13.1016666666667,9.15808935455366,17.0452439787797,0.5174
"conf.int",9.275,6.20839156131842,12.3416084386816,0.5174
"conf.int",11.99,8.35830677772091,15.6216932222791,0.5174
"conf.int",14.255,9.33626600109146,19.1737339989085,0.5174
"conf.int",11.4416666666667,6.99881214442673,15.8845211889066,0.5174
"conf.int",11.8233333333333,8.11278165925682,15.5338850074098,0.5174
"conf.int",10.6116666666667,7.32601546826028,13.8973178650731,0.5174
"conf.int",11.04,7.45009962776985,14.6299003722301,0.5174
"conf.int",9.075,6.2659377182743,11.8840622817257,0.5174
"conf.int",16.8133333333333,11.510312418139,22.1163542485276,0.5174
"conf.int",10.3033333333333,6.14826593480336,14.4584007318633,0.5174
"conf.int",10.75,7.34352942089642,14.1564705791036,0.5174
"conf.int",11.37,7.75577487347136,14.9842251265286,0.5174
"conf.int",10.6616666666667,6.35712831013964,14.9662050231937,0.5174
"conf.int",10.5766666666667,6.90555338159224,14.2477799517411,0.5174
"conf.int",12.3616666666667,8.5154003041453,16.207933029188,0.5174
"conf.int",9.98,6.5924986036792,13.3675013963208,0.5174
"conf.int",12.7183333333333,8.26478430455091,17.1718823621158,0.5174
"conf.int",9.82833333333333,6.61180714921437,13.0448595174523,0.5174
"conf.int",9.64333333333333,6.31479946022386,12.9718672064428,0.5174
"conf.int",8.11833333333333,4.25195743252107,11.9847092341456,0.5174
"conf.int",9.00166666666667,5.74988089391952,12.2534524394138,0.5174
"conf.int",14.3,9.07106005064295,19.528939949357,0.5174
"conf.int",10.9766666666667,7.17235497536757,14.7809783579658,0.5174
"conf.int",12.9133333333333,8.6296869424979,17.1969797241688,0.5174
"conf.int",7.04666666666667,3.95843168722955,10.1349016461038,0.5174
"conf.int",9.87,6.57259595577049,13.1674040442295,0.5174
"conf.int",7.76833333333333,4.81742502093362,10.719241645733,0.5174
"conf.int",9.15333333333333,5.95835189618703,12.3483147704796,0.5174
"conf.int",8.695,5.6847816759952,11.7052183240048,0.5174
"conf.int",8.21166666666667,5.5991243601242,10.8242089732091,0.5174
"conf.int",10.2833333333333,6.44240090990062,14.124265756766,0.5174
"conf.int",10.3333333333333,6.98982504165543,13.6768416250112,0.5174
"conf.int",16.14,10.6056619260586,21.6743380739414,0.5174
"conf.int",12.555,8.46864712020508,16.6413528797949,0.5174
"conf.int",12.7616666666667,9.14692334108904,16.3764099922443,0.5174
"conf.int",12.5366666666667,9.11186155781878,15.9614717755146,0.5174
"conf.int",8.04,5.48156987178419,10.5984301282158,0.5174
"conf.int",11.2116666666667,6.61969621942621,15.8036371139071,0.5174
"conf.int",12.575,9.07900771084268,16.0709922891573,0.5174
"conf.int",7.87333333333333,4.7747258450011,10.9719408216656,0.5174
"conf.int",12.235,8.57341246323563,15.8965875367644,0.5174
"conf.int",9.575,6.38209049256143,12.7679095074386,0.5174
"conf.int",14.495,10.1580757112134,18.8319242887866,0.5174
"conf.int",12.6183333333333,8.69725666250896,16.5394100041577,0.5174
"conf.int",8.44,5.24407156221648,11.6359284377835,0.5174
"conf.int",9.14666666666667,5.56917298017258,12.7241603531607,0.5174
"conf.int",12.75,8.5970514461797,16.9029485538203,0.5174
"conf.int",9.64333333333333,6.41824321758893,12.8684234490777,0.5174
"conf.int",13.7416666666667,9.60660998129361,17.8767233520397,0.5174
"conf.int",13.3516666666667,8.83336014119533,17.869973192138,0.5174
"conf.int",10.4016666666667,7.24424722681578,13.5590861065176,0.5174
"conf.int",12.4266666666667,8.38947571294896,16.4638576203844,0.5174
"conf.int",14.6966666666667,9.28048857121626,20.1128447621171,0.5174
"conf.int",8.83166666666667,5.66759266984361,11.9957406634897,0.5174
"conf.int",11.3633333333333,7.56806073346609,15.1586059332006,0.5174
"conf.int",10.9133333333333,7.73009023118735,14.0965764354793,0.5174
"conf.int",11.5066666666667,8.28543506576379,14.7278982675695,0.5174
"conf.int",9.17166666666667,5.99069022039906,12.3526431129343,0.5174
"conf.int",12.6683333333333,8.63249535595076,16.7041713107159,0.5174
"conf.int",12.79,8.59963472397926,16.9803652760207,0.5174
"conf.int",9.08333333333333,5.36405650039176,12.8026101662749,0.5174
"conf.int",10.4233333333333,7.224074453034,13.6225922136327,0.5174
"conf.int",11.48,7.96699790084452,14.9930020991555,0.5174
"conf.int",8.315,4.94900251968941,11.6809974803106,0.5174
"conf.int",12.44,9.02125328914292,15.8587467108571,0.5174
"conf.int",9.50333333333333,6.31897029385269,12.687696372814,0.5174
"conf.int",10.5833333333333,7.2026246478568,13.9640420188099,0.5174
"conf.int",10.6133333333333,7.17632107543756,14.0503455912291,0.5174
"conf.int",8.385,5.29207831290777,11.4779216870922,0.5174
"conf.int",11.645,7.45704815429108,15.8329518457089,0.5174
"conf.int",11.0433333333333,7.4207102613093,14.6659564053574,0.5174
"conf.int",7.91,5.25755703878181,10.5624429612182,0.5174
"conf.int",9.2,6.05751715088908,12.3424828491109,0.5174
"conf.int",8.52,5.71236666899056,11.3276333310094,0.5174
"conf.int",14.325,10.3457077181215,18.3042922818785,0.5174
"conf.int",8.94666666666667,6.21300281597727,11.6803305173561,0.5174
"conf.int",9.57,6.55753669596308,12.5824633040369,0.5174
"conf.int",9.165,6.13481627597384,12.1951837240262,0.5174
"conf.int",9.585,6.36805620532791,12.8019437946721,0.5174
"conf.int",10.4283333333333,7.01348908421372,13.843177582453,0.5174
"conf.int",15.7616666666667,10.6836513076281,20.8396820257052,0.5174
"conf.int",15.2133333333333,10.4846397988656,19.942026867801,0.5174
"conf.int",10.7616666666667,7.44379093406237,14.079542399271,0.5174
"conf.int",9.51333333333333,6.17136518232155,12.8553014843451,0.5174
