"","mean","lower_bound","upper_bound","left_tail_percentage"
"conf.int",12.5855,10.2518910774052,14.9191089225948,0.5102
"conf.int",12.121,9.99100132279834,14.2509986772017,0.5102
"conf.int",12.103,9.90727796901167,14.2987220309883,0.5102
"conf.int",11.7475,9.59968542703874,13.8953145729613,0.5102
"conf.int",11.3275,9.16202760072865,13.4929723992714,0.5102
"conf.int",11.2625,9.17071652911476,13.3542834708852,0.5102
"conf.int",10.701,8.70627273031103,12.695727269689,0.5102
"conf.int",10.3665,8.13841191669677,12.5945880833032,0.5102
"conf.int",10.242,8.1771506249994,12.3068493750006,0.5102
"conf.int",9.0405,7.3645086745736,10.7164913254264,0.5102
"conf.int",10.97,8.71828370176319,13.2217162982368,0.5102
"conf.int",12.4075,10.3813178944858,14.4336821055142,0.5102
"conf.int",10.5835,8.62485826789347,12.5421417321065,0.5102
"conf.int",11.5665,9.55294718008044,13.5800528199196,0.5102
"conf.int",10.4825,8.49316507055892,12.4718349294411,0.5102
"conf.int",11.767,9.63725726363393,13.8967427363661,0.5102
"conf.int",12.542,10.1389989966039,14.9450010033961,0.5102
"conf.int",10.636,8.78953611931913,12.4824638806809,0.5102
"conf.int",11.622,9.58925900535179,13.6547409946482,0.5102
"conf.int",10.012,8.10760947150062,11.9163905284994,0.5102
"conf.int",10.2585,8.4457509425158,12.0712490574842,0.5102
"conf.int",10.244,8.34910903377948,12.1388909662205,0.5102
"conf.int",10.027,8.16542805971213,11.8885719402879,0.5102
"conf.int",10.4255,8.66489692307891,12.1861030769211,0.5102
"conf.int",9.9105,8.16319040755047,11.6578095924495,0.5102
"conf.int",13.245,10.902231211239,15.587768788761,0.5102
"conf.int",11.255,9.09219930691837,13.4178006930816,0.5102
"conf.int",13.312,10.908027007296,15.715972992704,0.5102
"conf.int",13.1525,10.9197244005739,15.3852755994261,0.5102
"conf.int",11.2415,9.23098109047714,13.2520189095229,0.5102
"conf.int",10.2695,8.24873991962406,12.2902600803759,0.5102
"conf.int",11.55,9.54361597753587,13.5563840224641,0.5102
"conf.int",11.599,9.35663514983788,13.8413648501621,0.5102
"conf.int",12.511,10.3590587815944,14.6629412184056,0.5102
"conf.int",12.128,10.0563790976613,14.1996209023387,0.5102
"conf.int",9.554,7.76574091048002,11.34225908952,0.5102
"conf.int",11.7785,9.60654850113031,13.9504514988697,0.5102
"conf.int",9.4515,7.41821931189992,11.4847806881001,0.5102
"conf.int",11.3785,9.26420798954427,13.4927920104557,0.5102
"conf.int",10.951,8.79124849084705,13.110751509153,0.5102
"conf.int",10.7825,8.56858997272153,12.9964100272785,0.5102
"conf.int",10.5095,8.27612357809719,12.7428764219028,0.5102
"conf.int",12.523,10.2109004545089,14.8350995454911,0.5102
"conf.int",11.097,8.98337451362983,13.2106254863702,0.5102
"conf.int",10.138,8.19375262566698,12.082247374333,0.5102
"conf.int",11.5645,9.20373352586481,13.9252664741352,0.5102
"conf.int",12.3145,10.2400084726959,14.3889915273041,0.5102
"conf.int",11.9985,9.76592508008646,14.2310749199135,0.5102
"conf.int",8.8435,7.07891833686205,10.608081663138,0.5102
"conf.int",11.1465,9.17157614991219,13.1214238500878,0.5102
"conf.int",10.1925,8.31669516283128,12.0683048371687,0.5102
"conf.int",11.2195,9.15038373256913,13.2886162674309,0.5102
"conf.int",9.929,8.00668304567077,11.8513169543292,0.5102
"conf.int",10.617,8.6559843096452,12.5780156903548,0.5102
"conf.int",12.158,9.71375522356115,14.6022447764388,0.5102
"conf.int",11.543,9.30559578882779,13.7804042111722,0.5102
"conf.int",11.2975,9.26424233178426,13.3307576682157,0.5102
"conf.int",11.9955,9.77009595688093,14.2209040431191,0.5102
"conf.int",9.693,7.57914915518917,11.8068508448108,0.5102
"conf.int",11.9175,9.67290473618458,14.1620952638154,0.5102
"conf.int",11.311,9.30476664411095,13.317233355889,0.5102
